dataset,type,free_text,label_id
ViHSD,train,Chi? ba tiê?n chi? nh? miê?ng giâ?y chu?i lol em ne m??t chi? xâ?u h?n lol em n??a ne chi? ba chi? su?a nhiê?u vâ?y em ko câ?n ?ô?ng tiê?n v? bâ?n cu?a chi?,2
ViHSD,train,Hóng abe làm game thêm hard cho h?c sinh mãn nhãn,0
ViHSD,train,?ó là s? tinh t? kèm theo m?t chút vãi loz.,1
ViHSD,train,Chinh Nguyen v?n ?? là ch? giàu,0
ViHSD,train,S? bay màu:)),0
ViHSD,train,R?NG MINH HIÊ?U LA?M ?? ?ÂU ?E?P MA? TR??NG QUA? XA?  ?E?P L??M NHE?,0
ViHSD,train,?oàn Duy Di?n ké ??a ch? ?i bác :<,0
ViHSD,train,DM. Chu?ng bây su?a bâ?y co?n no?i a?. Nguo?i ta no?i câu na?y chu?ng bây di?ch ra câu kha?c. No?i nguyên v?n thi? co? pha?i hay h?n ko,2
ViHSD,train,Nh?ng g?i bi?t danh thôi ??ng kèm tên b? m?!,0
ViHSD,train,Hai ch?c nà,0
ViHSD,train,d? cho em h?i ch? 3 vàng ng?c còn 2 viên ng?c gia b?o không,0
ViHSD,train,Tr?n Nh?t Linh nè,0
ViHSD,train,B?i v?y khi g?y nh? y? qu?y xu?ng bi?n cá tôm ch?t h?t... nghi án tôn ng? k ?ang ? hà ti?nh,0
ViHSD,train,"B?y r?i.. ad ??ng bài v nhi?u cháu bò l?i s?n lên.. ph?i có ""li?m"" tin tuy?t ??i vào ???ng n?i chính sách c?a ?o?ng Trung Kh?a.. c? ??ng bài ki?u này là m?y cháu bò hoang mang l?m :))",2
ViHSD,train,:) ATM Cao Lãnh,0
ViHSD,train,Toang cmnr top 4 ch?a có mà l?i th? lày :)),1
ViHSD,train,?i vào nhà Bùi Ti?n D?ng nhá!,0
ViHSD,train,Long Duy ?ào ko có ?âu ô ? ;((,0
ViHSD,train,"Vì ?âu mà h? ph?i làm th?, Con giun xéo l?m c?ng qu?n ,",0
ViHSD,train,?ón trung qu?c sang chi?m n??c :))),2
ViHSD,train,Ông lân k c??i à :)),0
ViHSD,train,Vu Thuy Bich Vy cai n?t ia md ne =))),1
ViHSD,train,Kk,0
ViHSD,train,Em ???c 9.75 công dân anh có th??ng gì không?? =)),0
ViHSD,train,linh v?t :v,0
ViHSD,train,Quá chu?n,0
ViHSD,train,Cái ?ó là ??ng l?c ?? ?ng th?ng á,0
ViHSD,train,Huy?n Khánh Phùng gi?ng vl,0
ViHSD,train,Ok th?y,0
ViHSD,train,V?a vi?t v?a ??,0
ViHSD,train,Vì nh?ng bài nh?c vàng là b?t h?...,0
ViHSD,train,? m?t n?i nào ?ó :)),0
ViHSD,train,Th?n kinh nh?,1
ViHSD,train,Da.n ban khong trung. De bua nao qua Cali thu*? pho^?i ong Tr D coi trung khong. Co chem thi 1 nhat thi 8 Tr D cung di doi thoi.,2
ViHSD,train,nhìn d? d? sao á... ?n c? l?nh. cùng ng??i mi?n tây.. ma th?y bà này ghê quá mà nói hot girl.,2
ViHSD,train,L??ng V?n ??c nh? mai thúy ?y,0
ViHSD,train,Chúng ta s? hát T?c Ca vào m?i th? 2 ??u tu?n =)),0
ViHSD,train,?ánh k? ch?y ?i k ai ?ánh k? ch?y l?i thôi thì v? Vi?t Nam cho vào showbiz,0
ViHSD,train,th??ng cô ng??i ph? n? m?nh m?,0
ViHSD,train,"S?n ph?m ch?t l??ng ?? ph?c v? m?t l? “c?c k? thuy?t ph?c” b? di c?n giai ?o?n cu?i qu? phí ph?m. Toàn b?n b?i não, thoái hoá v?n hoá. C? t??ng th? là hay ho.",2
ViHSD,train,Ch? t?ch gì mà t?t th?y ghê,0
ViHSD,train,"Th? r?t cu?c ""chu cà mo"" ngh?a là gì th? m?i ng??i",0
ViHSD,train,Nh? lày c? :'>,0
ViHSD,train,Xã h?i chó má v?n k công b?ng,2
ViHSD,train,Duy V?n công nh?n vào xem h?i h?p vl xem xong ki?u phí 2 ti?ng xem phim vl,0
ViHSD,train,Ch?i ?? m?i có s?c ?? kháng tránh d?ch,0
ViHSD,train,Mãi yêu Th?y <3 . 20/11 vui v? ? :*,0
ViHSD,train,Abe stream bên kênh nào d?,0
ViHSD,train,"Dm cái lu?t ? vi?t nam s?a ?i s?a l?i chúng nó v?n rút ?c kinh nghi?m h?t l?n này qua l?n khác . T?t nh?t là c?t ch?c ho?c t? hình ?éo nói nhi?u v?i quan ch?c , t?i nó nhi?u ti?n ch?y án l?m",2
ViHSD,train,? :)) sao tòi súng l?i gi? ngón gi?a th? kia,0
ViHSD,train,Ko làm mà mu?n có ?n thì ch? có ?n .......,0
ViHSD,train,Mini Tae cai l,2
ViHSD,train,Ad ch?ng bi?t cc j c?. ?ng nói ?úng r?i. Ko có tranh giành gì h?t. H? r?t ??ng lòng và t?t c? m?i vi?c m?i v? trí ??u ?c s?p x?p c?.,2
ViHSD,train,Tình hình là anh em ?ánh 01 và 11 nhé,0
ViHSD,train,Coi c??i r?ng n?,0
ViHSD,train,???c vãi l anh ui =)))))))))))))))))),0
ViHSD,train,Càng l?n càng th?y cô ??n.,0
ViHSD,train,quàooo ??nh kao gheeee,0
ViHSD,train,H?p báo xong r?i thông báo à? Hài,0
ViHSD,train,Khá Tr?n t?i h? mu?n KICM b? nhi?u dlike và Jack ???c nhi?u like ?? tr? thù thôi. Ch? bài này d? t?,0
ViHSD,train,"Ch? c?n ch?n t? b?c t??ng vt 17 ,nam B?c phân ranh s? tr? l?i ngay ai c?n ai ????? ?? bk k ph?i nuôi nk nh? b?n chúng t?ng l?u láo .Hi?n t?i nk ?ang b? ?Ô H? b?i bk ,th? mà mn v?n vui v? vì c?m th?y mình k ?? NÍ nu?n ?ành câm nh? h?n ?? nh? ?n ?a ?ái t? bk",2
ViHSD,train,Ko ko ko bao gi? tha l?i cho nó,0
ViHSD,train,?m b?n trung qu?c chó,2
ViHSD,train,H? s? ??ng ký sao ad,0
ViHSD,train,"C? bàn th? này v?n chén dc ae nh? G?u B?n M?t, Ph?m Ph??ng Nga, ??c Mu?i.b?n m ch? có ko ?n c?t nát và lá xoan thôi",2
ViHSD,train,Em 2k5 c?ng fan khánh Ph??ng nè,0
ViHSD,train,Ch? ba giúp ?? e ch?,0
ViHSD,train,Qu?c Hùng ph?i th? này ??,0
ViHSD,train,"Ng??i mi?n Tây lúc nào c?ng thi?t tình, d? th??ng v?y ?ó",0
ViHSD,train,Tranh biê?m ho?a,0
ViHSD,train,D?y B?i Tr? Em t? 3-7 tu?i và Ng??i l?n SaigonKidswim,0
ViHSD,train,Nhin a châu ?ang yêu quá?,0
ViHSD,train,Bh ms h?t d?ch nh?:((,0
ViHSD,train,Chu?n!!,0
ViHSD,train,Chúc hoàng lân và tr?n d?n s?c kho?,0
ViHSD,train,Ly Ly t?o 1 ki?u ik Ky,0
ViHSD,train,Anh Ba Sa ?éc,0
ViHSD,train,Còn g??ng ?k lúc nào thì ráng nha ông. T?i chau b? mê game vì. Hài c?a ông á,0
ViHSD,train,Th?y có h??ng nghi?p ngh? này hông z? ??,0
ViHSD,train,Trông th? thôi ch? ông ?? kh?e ph?t ??y ae ? ??,0
ViHSD,train,Hóng quá th?y ?i,0
ViHSD,train,"Nguy?n Loan b?n ??ng bùn, anh mình ch? khoe là anh có nhìu qu?n thui",0
ViHSD,train,Ch?a hay quá chi oi,0
ViHSD,train,Cho ae nhìn kênh ba tú l?n cu?i,0
ViHSD,train,Bo truong cho,2
ViHSD,train,Hoa h?u Vi?t Nam: Phùng Thanh ?? ??,0
ViHSD,train,Ng?p ng?t thì lên r?ng mà ? nha anh,0
ViHSD,train,khóc h?t n??c m?t ????,0
ViHSD,train,Không bi?t Anh Tuân có ngy ch?a n?a ???? mê ?nh quá,0
ViHSD,train,Nhìn cái m?t Tr?n c?p là th?y hài r?i hhhh,0
ViHSD,train,? post này không th?y cà kh?a anh Bom nh? :)),0
ViHSD,train,??,0
ViHSD,train,Này ch?c là ch? c?a anh ?? h?.,0
ViHSD,train,Th?y tui còn ?i ?óng phim n?a m? :))),0
ViHSD,train,có bán v? 2vien dùng th? ko,0
ViHSD,train,"Quá m?t d?y . ??ng b?n v?i con Bò Thái Ng?c Nhiên ? An Giang  . L? C?u Cá Móng Phèn vô ho?c m?t d?y l?i tham ti?n vô ??i b?t ch?p s? di?n ( vô ch? làm H? Chi?u th?y r?t nhi?u ch? em cá gô b? trong g? chu?n b? xu?t ngo?i qua ..Sing , Mã làm di?c j ch?c ai c?ng bi?t ngoài b?n nh? con Linh L? qua Hàn , ?ài ch?ng l?y ki?m lúa",2
ViHSD,train,Mu?n bán hàng thì ph?i là ch? c?a hi?u,0
ViHSD,train,1h r?i :)),0
ViHSD,train,C?c kì thuy?t ph?c :(((,0
ViHSD,train,V? Th? Trang Nhung Idol nó ph?i khác,0
ViHSD,train,N??c hoa t? Pháp ko ?ó...150k 2 chai ?ó,0
ViHSD,train,Nguy?n Th?nh 6 múi luôn kìa,0
ViHSD,train,Bùi Tr??ng Singed n?aa =)),0
ViHSD,train,"Nghèo mà má cô làm sao có 100 cây vàng, mà ? có 100 cây vàng thì sao cô nghèo ~~",0
ViHSD,train,Câu c?a mi?ng ?? má nó ??,1
ViHSD,train,Ch? linh ??p mà duyên,0
ViHSD,train,K?t qu? c?a vi?c ib cho Th??ng ?ây ?,0
ViHSD,train,"Th?y ?ánh nh? th? là ?n áp r, ??c bi?t cái giáo án nh??ng shutdown cho quái là quá ?n áp luôn, yêu th?y :3",0
ViHSD,train,C?m ?n th?y vì t?t c?!!!,0
ViHSD,train,??u bui,1
ViHSD,train,:)) mày bi?t t?i sao k th?ng ngu vì ??ng ??y ng?n ng?a phòng ch?ng hi?u qu? nh?t cái lo?i ngu d?t nh? mày nên h?c l?i ?i ?ã k hi?u ý ng??i khác ?ã vào cmt ng??i ta ch?i cho nh?c m?t l?m thân ^^ còn tao ch?a nói gì là v?n hoá hay k v?n hoá tao ?ang mu?n nói ý th?c c?a các ông say r??u khi tham gia giao thông,2
ViHSD,train,M?ng gì c?ng .... ??,0
ViHSD,train,Thì? Là cái j v?y,0
ViHSD,train,xu?t s?c luôn :3,0
ViHSD,train,M?c Ca ho?c là ngh? Bo là nít ranh h? m?i ch?a s?ch =))),0
ViHSD,train,Tr?n Qu?c Vi?t yêu gì d?p h?t,0
ViHSD,train,Ngoan vãi c?c,0
ViHSD,train,Ch??ng caption ?u?ng cha?m t??i lo?ng t?? tro?ng cu?a th??ng trô?m v??t th??t â?y ma?,2
ViHSD,train,quan ch?c ?? l?i c?c ?ái cho ??i....í l?n! cái ??c.,2
ViHSD,train,"DM...th?ng assmin này ph?n l?i cái ??ng...b? nó thông minh,tài gi?i m?i làm lãnh ??o...nó có gen di truy?n thông minh,tài gi?i ?ó m?i làm lãnh ??o nh? b? nó...không l? mày mu?n th?ng ph? b?p làm ""t? l?nh"",th?ng thi?n heo làm TBT...v..v..DM có mà xu?ng h? c? nút ??t n??c này ah...DM...",2
ViHSD,train,ch? 3 ti?m bánh mì a ?i????,0
ViHSD,train,Ph?m V?n ??ng b?t ngu ?i ?c r?i,2
ViHSD,train,M v?y á h? ??,0
ViHSD,train,Vie Nguy?n ?âu ?ó th?p thoáng hình dáng c ?y k hà,0
ViHSD,train,????c ?â?y,0
ViHSD,train,?ó là m?t câu chuy?n r?t ý ngh?a ?? ??,0
ViHSD,train,l?n m?y tu?i ??u r?i nói cho nh? th?ng ko não ??? V?n c? làm trò ngu si c?a mik ?? câu view ??? Não cá vàng éo hi?u sao ?c lm youtuber :)) b?nh ho?n vkl ch?i cho càng b? b?nh n?ng :)),2
ViHSD,train,Thanh Hoá c?ng th?,0
ViHSD,train,?oàn S?n ??i b?a nào ?i,0
ViHSD,train,"Sua cap thi lien quan den bang thong quoc te, chu noi dia van bt. Ad ngu ngu :))",2
ViHSD,train,H?i Long Leito c??i vl luông,0
ViHSD,train,Qu?nh Dâu Tây bít là ?i có c?p. Nh?ng mua ? ngoài ti?m ho?i s?n sao mà có c?p ?c b.,0
ViHSD,train,"Ph?m Tr?n Nh?t Quang Anime ?ã vào ?âu mà ?òi rút, ch?c có N? hay Bi R?ng gì thôi.",0
ViHSD,train,"Lúc ?i không có màu , lúc v? có màu ????",0
ViHSD,train,Bà này là con gái thi?t hay sao z m?i ng??i,0
ViHSD,train,Chúng mày không ?i ch?i v?i ng??i yêu à .,0
ViHSD,train,Ông t? hài bolsa.,0
ViHSD,train,Ch? vàng ng?c ít m?t d?y h?n ch? ba,2
ViHSD,train,Tu?i ?ó mà làm lãnh ??o ? VN thì ch?c ch?n là”rau s?ch”c?a s?p....??,2
ViHSD,train,Chrissy Ho thi?t là ko bit ki?m ch? j tr?n tr?i :)),0
ViHSD,train,1tr like r?i nhé ??,0
ViHSD,train,Thi nhau add =)),0
ViHSD,train,Ghé shop em l?a ?? Unisex và Hàng QC siêu xinh các bác ?i ?????? Shop em bao check hàng tr??c khi nh?n nha ??????,0
ViHSD,train,Haha trend m?i mà,0
ViHSD,train,Th?y ?ang quay tay nha m?i ng??i,0
ViHSD,train,Thanh Trà Tr??ng ??,0
ViHSD,train,Loanh quanh ??ng ?ít l?i ??ng ??u . V?n là m?t l? x?o loz v?i nhau . Gi? khó ki?m ?n quay Ra c?n xé,2
ViHSD,train,thông ?ít hàng ngày :),1
ViHSD,train,cái l?n má,1
ViHSD,train,Th?ng này láo,2
ViHSD,train,Ng?c Hi?nn bu?n th?t s?!,0
ViHSD,train,"lâu r m?i xem l?i cô, v?n thích cô. cô dth ghê g?m í",0
ViHSD,train,th?y khen ch? ? d? h? ch? ?,0
ViHSD,train,Sars v?i Corona gi?ng nhau à?,0
ViHSD,train,ok fine,0
ViHSD,train,?úng m??i gi? m?i l? toàn h?t m?y phút anh em nh?,0
ViHSD,train,"Nó có ? sài gòn ?âu mà tìm, chán th?t,",0
ViHSD,train,Tr??ng Ti?n ch?c th?y Nhung b? ch?i nhi?u quá ?âm ra tuân th? b?n ?. V?i c? ch?c c?ng s? ch?t =)))),0
ViHSD,train,Lên anh eyyyyyyyy,0
ViHSD,train,"Có 3 lo?i ng t k nói chuy?n : công an ph??ng , công an giao thông và nhà báo .",0
ViHSD,train,Dùng d?u g?i clear auto to?ch chu?i nha m?y ??a ?i?n hình là th?y giáo ba,0
ViHSD,train,Ch?i nghe k k?p luôn.kk,0
ViHSD,train,?áng iu,0
ViHSD,train,D?o này có gì m?i không? D?o này có gì m?i không?,0
ViHSD,train,có ngày ko vào fb m?t b? nó fan c?ng a zai,0
ViHSD,train,Thu Hà ph?i có bà k hay ch? má ch? l? hay h?t ??,0
ViHSD,train,Sáng t?o vãi l?n :3,0
ViHSD,train,Bác tr?n d?n k?t câu chuy?n ván c? r?t ?úng.chúc bác luôn nhìn nh?n s? vi?c luôn sáng,0
ViHSD,train,Hài lòng del ?âu,1
ViHSD,train,Nh?t H? v? ??n c?a e à,0
ViHSD,train,"@Been 93 Nguy?n Th? bây gi? còn ch?i ai không, t?i bây c?ng ít r?nh l?n quá mà, vô cmt c?ng ?àng hoàng gì...nói trên ??u ng??i ta không ch? ?àng hoàng gì",2
ViHSD,train,H?c cái tính c?a th?y nên clear b? z á,0
ViHSD,train,Nh? sinh nh?t b? m? ng thân trc ?i ?ã r ??n ny =)) l?i còn nyc c? m?i ch?u,0
ViHSD,train,Du h?c Úc th? lào:))))),0
ViHSD,train,"Chú toàn ?i ,video con còn nha con ác ph? v?y ch?t luôn ?i Cho ?? k?p ??t ??????",2
ViHSD,train,R?t yêu thi?ch bài thánh ca bu?n v?i ti?ng hát Elvis Ph??ng,0
ViHSD,train,Panda thái ?ã xem,0
ViHSD,train,C?c kì thuy?t ph?c ??,0
ViHSD,train,?o?n ??u gay vl????,1
ViHSD,train,Dù c? ??t n??c có quay l?ng l?i v?i a và không tin l?i a nói thì e c?ng k? m?a a ??,0
ViHSD,train,Hicc :<< ? thì mình hong có ti?n mua rep nh?ng mình ?? ti?n mua brand Vi?t dùng s??ng vl ch? hong ph?i hong có giày ?i ? :<<<,1
ViHSD,train,"Em chào ch? yêu, ch? r?t ??p và sang tr?ng, em chúc ch? yêu lun vui , tr? ,kh?e, ??p , có nhieu niem vui và nhi?u n? c??i trên môi ?",0
ViHSD,train,"??a tin ?a chi?u mà b?n ,.",0
ViHSD,train,944560327,0
ViHSD,train,Chào abe nhaa,0
ViHSD,train,"T? T??ng h?n là em c?a 2n tr??c, v?n TR? TRUNG và ?ÁNG YÊU nh? bâyh -)))",0
ViHSD,train,Bon oc cho .ng gjup caj nay nguoi giup caj kia....thay ng ta dc nhjeu ng men mo thj quay ra can dit noi xau..,2
ViHSD,train,T?i có ??a b?o c?t ?i?n. Xém tin .-.,0
ViHSD,train,Nguy?n Hoàng Sâm l?nnn Sâm,2
ViHSD,train,H?t r :)),0
ViHSD,train,B? láo v?i giang h? ??t c?ng à,0
ViHSD,train,"?ã ?i xem và th?y nó ?éo gay c?n gì c?, ch? có hi?u ?ng âm thanh âm thanh là ghê. Có l? b? phim mang t?i cái tri?t lý nào ?ó",1
ViHSD,train,Hahaa c?i ?a,0
ViHSD,train,ch?t m? r?i Tr D?n ?i.ông th?ng ??c bang ?ã tuyên b? b? ng??i già kh ch?a.v?y ông ch?y ???ng nào ?ây.,0
ViHSD,train,Hoàng L?ch ké,0
ViHSD,train,Ghé fb mình xem váy ??ng giá 195k ?i ?,0
ViHSD,train,Quang H?ng Nguy?n m?,0
ViHSD,train,Thì ra là qu?ng cáo à #,0
ViHSD,train,Ra t?t ?i b? ??i thì tóc tai quan tr?ng gì,0
ViHSD,train,Chu?n l?m r?i,0
ViHSD,train,Hùng Ngô ?ang d?n ?c th?c hi?n ????,0
ViHSD,train,Anh ?? là ng??i thi?t k? iphone 11,0
ViHSD,train,????????,0
ViHSD,train,actually theo ti?ng M? nha :)),0
ViHSD,train,C? m?i tháng 1 l?n ??ng l?i b?ng này cho nó lên núi luôn.,0
ViHSD,train,M?i ? SanFansixLong v? mà là ?i khám b?nh v? tr? quá ko k?p ?n luôn ????????,0
ViHSD,train,Mini Tae cai l,0
ViHSD,train,Ng??i ieu cua ai b?t v? dùm ?i c?m ?n ...cho nó hút khí bot dien,0
ViHSD,train,Con chó còn có ý th?c....,1
ViHSD,train,Ôi ?m ??,1
ViHSD,train,H?c sinh úc ùng ?c ??y anh ?i ??????,0
ViHSD,train,Cô ba ch??i hay wa,0
ViHSD,train,?úng thi?t tình cô ?i ??,0
ViHSD,train,Th?t ?áng trân tr?ng. 1 ng??i dám hi sinh thân mình ?? b?o v? m?i ng??i,0
ViHSD,train,Th?ng thua ph?i ch?u án phí ch? nh?? Hay mình xem film nhi?u nên ngh? v?y?,0
ViHSD,train,Con này nó mà v? VN thì t?p xác ??nh. ?úng là th?t khó mà tha th? ???c.,2
ViHSD,train,quay l?i nh? ?a ra ?n l?i,1
ViHSD,train,???ng ?i ??n cây x?ng tr??c khi x?ng l?i ti?p t?c t?ng giá :v,0
ViHSD,train,Nhìn m?t con linh.m? nó nh? cá lao  ki?ng,0
ViHSD,train,? ca?i ?êch. Thâ?t ???c qu?a! Nhân qu?a thôi,0
ViHSD,train,nghe có v? vô lý nh?ng l?i h?t s?c thuy?t ph?c,0
ViHSD,train,Neu la Anh có c?n ph?i ??i lên ??u v?y k,0
ViHSD,train,yêu abe 3000,0
ViHSD,train,??p ngu nh? th?y thì mãi mãi cx dell lên ?c +7 e th?,2
ViHSD,train,LÌ XÌ ?I ABE ?IIIIIIIIIIII,0
ViHSD,train,Ph?m V?n Công c?ng nh?,0
ViHSD,train,Khánh Nguy?n ghê,0
ViHSD,train,Bác nói thì em nghe. ??ng lòng nh?t trí v?i Bác nh? dân e còn nghèo không làm l?y gì mà ?n,0
ViHSD,train,Nguy?n Minh Th?a ? nhà ng? ngh? m ?,0
ViHSD,train,?o?n cu?i ?ng h? ông lão có s? ??i m?i,0
ViHSD,train,?ây h??,0
ViHSD,train,B?t b?t l?i ?i t?o nghi?p quá ?i à??,0
ViHSD,train,Cô ba dep quá.. em muon noi chg voi cô,0
ViHSD,train,K ph?i khen ch? phim d? vkl,0
ViHSD,train,Sau này em s? ? cho con em xem mèo tôm ?âu anh ? :((,0
ViHSD,train,M?y th?g não c?c,2
ViHSD,train,?oàn V?n Ng?c S?n Abe dám cà kh?a S?n ??m Sâu,0
ViHSD,train,Nhà t?o m?u tóc ?? mixi,0
ViHSD,train,Ch?p hình sao ng? v?yy m? mít =))),0
ViHSD,train,?ã si ?a còn xông pha hi?n máu.gi? ms th?m,0
ViHSD,train,T?t ??n r?i,0
ViHSD,train,"M?i b?n tham kh?o c?n h? VinHomes Smart City, link video thông tin .........:",0
ViHSD,train,Hà Nguy?n nh? v? ??a bên trung ko ?? bây h nh?t c?ng v?y :)),0
ViHSD,train,??t c? m thành lê nhé,2
ViHSD,train,b?n ko hi?u v?n ?? :),0
ViHSD,train,Th?m l?m anh ? ! Bi?n c? quá l?n. Phí ph?m thanh xuân ...,0
ViHSD,train,Hoàng H?i Quân v?n gi? dc ?ó ông,0
ViHSD,train,Con d? nào bên có gì ch? ba có ?ó :)) ??ng ngang v?i di kkk,2
ViHSD,train,"Cái page này ph?n ??ng ??y, ad súc v?t bi?t cc j ?âu",2
ViHSD,train,Ý th?c nh? c?b ??,1
ViHSD,train,Chu Gia B?o n??c nào có phúc l?i lao ??ng mà ngh? phép vô th?i h?n v?n nh?n l??ng ?? t bay sang v?i :)))),0
ViHSD,train,Nhà bao vi?c mà v?n làm nh?c à t?c tr??ng??,0
ViHSD,train,Vi?t H?i chu?n,0
ViHSD,train,V?y ch? l? 16 ng??i b? nhi?m t? tr??c lên cùng chi?c máy bay VN 0054 ?ó à?,0
ViHSD,train,???,0
ViHSD,train,C?c kì thuy?t ph?c!!!!,0
ViHSD,train,Cho xin nick c?a cj Linda ik,0
ViHSD,train,Du h?c sinh Úc =)),0
ViHSD,train,Ok thay`,0
ViHSD,train,Ngoa?i kia ng???i ta ?ang ?au ?â?u vi? chô?ng di?ch...mi?nh ?? ?ây la?m tro? me?o,0
ViHSD,train,Thu?t toán thông minh ?ây =))) nh?n di?n dc c? gi?ng nói,0
ViHSD,train,?m may thay gê qá,2
ViHSD,train,Giàu v?y sao ?i l???ng g?t ti?n ng???i ta r?i h?ng tr? v?y ch? ba? Miê?ng nó v?ng tùm lum luôn kìa,2
ViHSD,train,Nguy?n Thái An =)),0
ViHSD,train,30% hi?u và h? lên ti?ng,0
ViHSD,train,"?i ?úng lu?t r?i còn gì, ch?y bên ph?i làn ???ng :v",0
ViHSD,train,Ok anh tôi :)),0
ViHSD,train,Nh?t ??nh s? th?ng????,0
ViHSD,train,HS TS là gì v?y?,0
ViHSD,train,Th?t ra c?n gì ph?i nh?t thi?t l?y cv Lê V?n Tám làm bãi ??u xe ng?m??? Dùng 1 cao ?c b? tr?ng ? Hàm Nghi ho?c 1 s? ch? chuy?n ??i công n?ng sang bãi ?? xe! Office cho thuê mà không có bãi ?? xe thì thuê làm gì?,0
ViHSD,train,Rich quá th?y ?i,0
ViHSD,train,Sô like ??p rr mè,0
ViHSD,train,M??i nghèn nà,0
ViHSD,train,Qu? x? ghê hà,0
ViHSD,train,Roblox,0
ViHSD,train,tao cho m??n nh?ng m ph?i cho tao ?i cùng nhé. Mày lái ??,0
ViHSD,train,a làm tháng có 7 8 tri?u thôi . A nghèo l?m ????,0
ViHSD,train,T m?i t?i ??,0
ViHSD,train,"QUÔ?C S? ?I , NH? QUY?NH kho?e không  ?",0
ViHSD,train,Qu?nh Trang em ch?ng T?ng Thanh Hà,0
ViHSD,train,Em iu th?y th?y sela ?,0
ViHSD,train,rút con k?c. rút rút quài,1
ViHSD,train,Toàn Ph?m th? c? ak,0
ViHSD,train,Tuy?n ny nghe,0
ViHSD,train,Có 5tr ko e,0
ViHSD,train,Tr??ng An ?ang bên x??ng c? khí nè,0
ViHSD,train,nghe khúc h?i ôg hùg v?i t? nha kho? ko tao s? nín th? luô,0
ViHSD,train,Minh s?p g?i ??,0
ViHSD,train,Cái này thì tao tin,0
ViHSD,train,Lo?n :(,0
ViHSD,train,Liên minh mobile ? ??,0
ViHSD,train,"Ai ? Hà N?i thì c?n th?n nhé n dùng Thu?t Thôi Miên , ?i zip ?? bi?n C",0
ViHSD,train,"Cô nói chuy?n ng?t ngào d? th??ng quá, nói chuy?n nh? nh? không ?anh ?á",0
ViHSD,train,T? t? ?ã :))),0
ViHSD,train,ch? ??ng d?y là thành ca s? ?c r?i. Th? mà ??t tr??c a B?nh v? ??i ch?c gi? làm ca s? n?i ti?ng ?éo ph?i ?i tù ý nh?,1
ViHSD,train,Coi khúc ?ó c??i ?a,0
ViHSD,train,D? nh?ng t thích,0
ViHSD,train,Ai ?ây,0
ViHSD,train,"Ch? ?i ch? có làm t? thi?n thì em xin nh? ch? giúp dùm cho m?t ng??i có ???c không N?u ch? mu?n giúp cho h? thì ch? c? g?i ?i?n tho?i cho h? s? ?i?n tho?i 094 921 3334 ng??i này là ng??i khuy?t t?t hi?n nay r?t kh? c?ng ?ang làm, Thu?c nam t? thi?n",0
ViHSD,train,??i m? vô q ?i,0
ViHSD,train,Xin vd,0
ViHSD,train,t?c nhiêng là t?c nhiêng là tui t?c nhiêng là không b? t?c nhiên virus t?c nhiêng rocona.,0
ViHSD,train,M?t th?y t??i nh?t ?ám ??,0
ViHSD,train,anh ló m?t ra ??i th? gi?t h?t!!,0
ViHSD,train,"Nói thì nói v?y thôi, ch? ra ngoài t?i nó c?ng xoay mình nh? chong chong hà, nói sách v? t?i nó c?ng thua",0
ViHSD,train,H?i tôi còn tr? tôi c?ng cute nh? Tùng Sói,0
ViHSD,train,Su?t ngày ?i làm ô xin nh? con chó bên m? mà b? ?á d?p mu 2 l?n r?i nên ?i ?ái c?ng khó s? nó nh?c,1
ViHSD,train,Ráng qc ki?m ti?n nuôi v? con ch? ??ng nh? e,0
ViHSD,train,D??ng Bé ch?t r?i tr?i t? con 17 nó lây lo?n x?,0
ViHSD,train,S?ng ch?m l?i nào các b? tèo :)),0
ViHSD,train,Vu Quynh Huong vãi lol,1
ViHSD,train,Tr?n L? Di?m fan c?a KP gi? ?ã l?p gia ?ình h?t r?i,0
ViHSD,train,Hoài Th??ng khúc sau có bài ch? thik kìa,0
ViHSD,train,Quang Ngh?a tính ti?n cho anh ba,0
ViHSD,train,Nguy?n H?u ??t có duyên ch?t li?n ....nh?ng mk l?i thích kkkk,0
ViHSD,train,"Edit l?i nh? này 3 ng??i ?? b? ??, may ghê.",0
ViHSD,train,Nhung Nhung b?n có ?ang c?u gi?y k,0
ViHSD,train,Khánh Bùi ?a th?y cái demo v?i viruss hay vl,0
ViHSD,train,Huy Nguy?n Th?o Sillylovely Thùy D??ng haha,0
ViHSD,train,Gi?ng th? ? nào dc,1
ViHSD,train,Trông th?y gi?ng bê ?ê vcl :))),0
ViHSD,train,yêu tùng ?,0
ViHSD,train,"?i ch?a b?nh thôi,??ng có h?p v?i ch? hành n?a...",0
ViHSD,train,Vâng anh,0
ViHSD,train,Ngh? phép dc l??ng ?âu ko th?? Này là b? ngh? ch? ko ph?i xin ngh?.,0
ViHSD,train,Tr?n Thành,0
ViHSD,train,Ph?m V?n Linh ko tai dc ak,0
ViHSD,train,Hoàng Xuân Tâm th? l??n l?o??,0
ViHSD,train,anh Chip nhìn kh khác gì c?c n?m di ??ng ??,0
ViHSD,train,Nguoi dan ba dai loan dau co hoi han gi.vua dut nghiep  phan to quoc.xong lai di khau chien tren mang xa hoi.tinh nao tat nay.dung rac cua xa hoi.nhin cai mo chui cua co ta nhu cai dit vit.qua ghe tom nguoi dan ba dai loan.dung nen lay quoc tich vn nua .,2
ViHSD,train,Beat hôm livestream hay h?n ch? nh?,0
